version;wahl-behoerde-gs;wahl-datum;wahl-name;wahl-leiter-gs;wahl-leiter-name;gebiet-ebene-5-nr;gebiet-ebene-5-name;gebiet-ebene-4-nr;gebiet-ebene-4-name;gebiet-ebene-3-nr;gebiet-ebene-3-name;gebiet-ebene-2-nr;gebiet-ebene-2-name;bezirk-nr;bezirk-name;BRIEFWAHLBEZIRK-NR;bezirk-art;bezirk-repräsentativ;kandidat-gebiet-nr;kandidat-gebiet-bezeichnung;stimmzettel-gebiet-nr;stimmzettel-gebiet-bezeichnung
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;15;15 Vorhalle/Eckesey;2153;2153 Wielandplatz / Becheltestr.;8030;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;15;15 Vorhalle/Eckesey;2154;2154 Lindenstr. / Funkenhausen;8030;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;16;16 Hohenlimburg-Nord;3161;3161 Halden;8031;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;16;16 Hohenlimburg-Nord;3162;3162 Bandstahlstr.;8031;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;16;16 Hohenlimburg-Nord;3163;3163 Herbeck;8031;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;16;16 Hohenlimburg-Nord;3164;3164 Berchum;8032;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;16;16 Hohenlimburg-Nord;3165;3165 Reh / Henkhausen;8032;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;16;16 Hohenlimburg-Nord;3166;3166 Kirchenberg;8032;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;17;17 Hohenlimburg-Ost;3171;3171 Im Gersegge;8033;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;17;17 Hohenlimburg-Ost;3172;3172 Wiesenstr.;8033;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
