version;wahl-behoerde-gs;wahl-datum;wahl-name;wahl-leiter-gs;wahl-leiter-name;gebiet-ebene-5-nr;gebiet-ebene-5-name;gebiet-ebene-4-nr;gebiet-ebene-4-name;gebiet-ebene-3-nr;gebiet-ebene-3-name;gebiet-ebene-2-nr;gebiet-ebene-2-name;bezirk-nr;bezirk-name;BRIEFWAHLBEZIRK-NR;bezirk-art;bezirk-repräsentativ;kandidat-gebiet-nr;kandidat-gebiet-bezeichnung;stimmzettel-gebiet-nr;stimmzettel-gebiet-bezeichnung
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1055;1055 Bredelle;8010;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1061;1061 Walddorfstr.;8005;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1062;1062 Ascherothstr.;8005;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1063;1063 Boloh;8004;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1064;1064 Haferkamp;8006;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1065;1065 Fachhochschule;8010;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1071;1071 Am Waldesrand;8007;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1072;1072 Alt-Emst;8011;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1073;1073 Fritz-Steinhoff-Park;8009;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1074;1074 Max-Planck-Str. / Haßley;8011;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1075;1075 Bissingheim;8012;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1081;1081 Haldener Str.;8013;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1082;1082 Rembergstr.;8009;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1083;1083 Eickertstr.;8012;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1084;1084 Bülowstr.;8013;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1085;1085 Eppenhauser Str.;8013;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1091;1091 Minervastr.;8014;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1092;1092 St.-Michael-Kirche;8015;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1093;1093 Stadtgarten;8016;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1094;1094 Sternwarte;8014;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1101;1101 Cunosiedlung;8014;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1102;1102 Kuhlerkamp;8015;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;1103;1103 Wehringhauser Str. / Philippshöhe;8015;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
