PLZ;Ort;Straße;Hausnummer;X;Y;Stimmbezirk;WahlbezirkId
58097;Hagen;Alleestraße;66;32393430,351;5692622,296;1042;04
58097;Hagen;Alleestraße;67;32393436,866;5692650,109;1042;04
58097;Hagen;Alleestraße;69;32393443,109;5692642,857;1042;04
58097;Hagen;Alleestraße;70;32393440,551;5692609,973;1042;04
58097;Hagen;Alleestraße;71;32393453,807;5692630,098;1042;04
58097;Hagen;Alleestraße;72;32393450,377;5692598,266;1042;04
58097;Hagen;Alleestraße;73;32393458,992;5692620,163;1042;04
58099;Hagen;Allensteiner Straße;1;32393547,335;5695727,026;2125;12
58099;Hagen;Allensteiner Straße;1a;32393630,91;5695763,262;2125;12
58099;Hagen;Allensteiner Straße;1b;32393638,881;5695765,051;2125;12
58099;Hagen;Allensteiner Straße;2;32393608,304;5695776,485;2125;12
58099;Hagen;Allensteiner Straße;2a;32393625,283;5695782,855;2125;12
58099;Hagen;Allensteiner Straße;2b;32393633,933;5695784,85;2125;12
58099;Hagen;Allensteiner Straße;3;32393539,358;5695724,106;2125;12
58099;Hagen;Allensteiner Straße;4;32393600,233;5695774,768;2125;12
58099;Hagen;Allensteiner Straße;5;32393522,163;5695717,222;2125;12
58099;Hagen;Allensteiner Straße;6;32393573,636;5695756,51;2125;12
58099;Hagen;Allensteiner Straße;7;32393514,619;5695713,979;2125;12
58099;Hagen;Allensteiner Straße;8;32393565,959;5695753,857;2125;12
58099;Hagen;Allensteiner Straße;9;32393498,073;5695706,138;2125;12
58099;Hagen;Allensteiner Straße;10;32393527,961;5695739,535;2125;12
58099;Hagen;Allensteiner Straße;11;32393490,806;5695702,482;2125;12
58099;Hagen;Allensteiner Straße;12;32393520,48;5695736,56;2125;12
58099;Hagen;Allensteiner Straße;13;32393474,663;5695694,009;2125;12
58099;Hagen;Allensteiner Straße;14;32393504,161;5695729,659;2125;12
58099;Hagen;Allensteiner Straße;15;32393467,49;5695690,203;2125;12
58099;Hagen;Allensteiner Straße;15a;32393430,439;5695667,976;2125;12
58099;Hagen;Allensteiner Straße;16;32393496,775;5695726,29;2125;12
58099;Hagen;Allensteiner Straße;17;32393413,562;5695657,188;2125;12
58099;Hagen;Allensteiner Straße;18;32393481,315;5695718,666;2125;12
58099;Hagen;Allensteiner Straße;19;32393405,996;5695652,238;2125;12
58099;Hagen;Allensteiner Straße;20;32393473,994;5695714,909;2125;12
58099;Hagen;Allensteiner Straße;21;32393386,95;5695639,359;2125;12
58099;Hagen;Allensteiner Straße;22;32393458,435;5695706,588;2125;12
58099;Hagen;Allensteiner Straße;23;32393379,531;5695634,086;2125;12
58099;Hagen;Allensteiner Straße;24;32393450,927;5695702,358;2125;12
58099;Hagen;Allensteiner Straße;24a;32393445,637;5695709,899;2125;12
58099;Hagen;Allensteiner Straße;25;32393353,498;5695614,767;2116;11
58099;Hagen;Allensteiner Straße;26;32393435,83;5695693,385;2116;11
58099;Hagen;Allensteiner Straße;27;32393347,165;5695609,728;2116;11
58099;Hagen;Allensteiner Straße;28;32393428,836;5695689,114;2116;11
58099;Hagen;Allensteiner Straße;29;32393331,185;5695596,028;2116;11
58099;Hagen;Allensteiner Straße;30;32393413,796;5695679,646;2116;11
58099;Hagen;Allensteiner Straße;31;32393325,029;5695590,674;2116;11
58099;Hagen;Allensteiner Straße;32;32393406,84;5695675,257;2116;11
58099;Hagen;Allensteiner Straße;33;32393289,137;5695565,862;2116;11
58099;Hagen;Allensteiner Straße;34;32393391,733;5695665,505;2116;11
58099;Hagen;Allensteiner Straße;35;32393281,032;5695559,915;2116;11
58099;Hagen;Allensteiner Straße;36;32393385,021;5695660,877;2116;11
58099;Hagen;Allensteiner Straße;37;32393263,091;5695549,203;2116;11
58099;Hagen;Allensteiner Straße;38;32393370,256;5695650,467;2116;11
58099;Hagen;Allensteiner Straße;39;32393254,64;5695543,775;2116;11
58099;Hagen;Allensteiner Straße;40;32393363,599;5695645,702;2116;11
58099;Hagen;Allensteiner Straße;41;32393234,693;5695534,926;2116;11
58099;Hagen;Allensteiner Straße;42;32393337,247;5695625,952;2116;11
58099;Hagen;Allensteiner Straße;43;32393226,07;5695529,34;2116;11
58099;Hagen;Allensteiner Straße;44;32393330,699;5695620,804;2116;11
58099;Hagen;Allensteiner Straße;45;32393205,856;5695518,685;2116;11
58099;Hagen;Allensteiner Straße;46;32393311,638;5695607,622;2116;11
58099;Hagen;Allensteiner Straße;48;32393303,355;5695601,847;2116;11
58099;Hagen;Allensteiner Straße;50;32393286,816;5695591,151;2116;11
58099;Hagen;Allensteiner Straße;52;32393278,353;5695585,773;2116;11
58099;Hagen;Allensteiner Straße;54;32393260,189;5695576,921;2116;11
58099;Hagen;Allensteiner Straße;56;32393251,699;5695571,656;2116;11
58099;Hagen;Allensteiner Straße;58;32393235,994;5695561,926;2116;11
58099;Hagen;Allensteiner Straße;60;32393225,974;5695556,356;2116;11
58099;Hagen;Allensteiner Straße;62;32393206,888;5695545,852;2116;11
58099;Hagen;Allensteiner Straße;64;32393198,106;5695540,934;2116;11
58099;Hagen;Allensteiner Straße;66;32393180,273;5695528,324;2116;11
58099;Hagen;Allensteiner Straße;68;32393171,452;5695523,45;2116;11
58097;Hagen;Alsenstraße;2;32393269,681;5691581,915;1034;03
58097;Hagen;Alsenstraße;3;32393339,351;5691574,132;1034;03
58097;Hagen;Alsenstraße;4;32393286,064;5691574,04;1034;03
58097;Hagen;Alsenstraße;6;32393335,74;5691545,883;1024;02
58097;Hagen;Alsenstraße;7;32393379,681;5691551,18;1034;03
58097;Hagen;Alsenstraße;9;32393397,927;5691542,332;1034;03
58097;Hagen;Alsenstraße;10;32393374,78;5691526,769;1024;02
58097;Hagen;Alsenstraße;12;32393390,478;5691519,224;1024;02
58097;Hagen;Alsenstraße;13;32393467,931;5691509,936;1024;02
58097;Hagen;Alsenstraße;14;32393408,821;5691510,271;1024;02
58097;Hagen;Alsenstraße;15;32393489,58;5691501,835;1024;02
58097;Hagen;Alsenstraße;16;32393423,929;5691502,95;1024;02
58097;Hagen;Alsenstraße;17;32393509,791;5691489,902;1024;02
58097;Hagen;Alsenstraße;18;32393459,993;5691479,562;1024;02
58097;Hagen;Alsenstraße;19;32393533,094;5691478,635;1024;02
58097;Hagen;Alsenstraße;20;32393490,186;5691471,821;1024;02
58097;Hagen;Alsenstraße;21;32393552,05;5691469,832;1024;02
58097;Hagen;Alsenstraße;22;32393525,311;5691454,969;1024;02
58097;Hagen;Alsenstraße;23;32393567,302;5691461,241;1024;02
58097;Hagen;Alsenstraße;24;32393539,538;5691449,15;1022;02
58119;Hagen;Alte Heerstraße;1;32399886,677;5692056,992;3166;16
58119;Hagen;Alte Heerstraße;4;32399845,379;5692002,303;3193;19
58119;Hagen;Alte Heerstraße;4a;32399858,702;5691989,879;3193;19
58119;Hagen;Alte Heerstraße;4b;32399862,929;5691983,547;3193;19
58119;Hagen;Alte Heerstraße;4c;32399841,483;5691964,031;3193;19
58119;Hagen;Alte Heerstraße;4d;32399836,343;5691959,497;3193;19
58119;Hagen;Alte Heerstraße;5;32399935,678;5692017,405;3166;16
58119;Hagen;Alte Heerstraße;6;32399853,654;5691950,431;3193;19
58119;Hagen;Alte Heerstraße;6a;32399848,75;5691946,096;3193;19
58119;Hagen;Alte Heerstraße;6b;32399839,525;5691937,959;3193;19
58119;Hagen;Alte Heerstraße;6c;32399834,478;5691933,5;3193;19
58119;Hagen;Alte Heerstraße;8;32399875,523;5691967,347;3193;19
58119;Hagen;Alte Heerstraße;8a;32399881,051;5691963,368;3193;19
58119;Hagen;Alte Heerstraße;8b;32399885,327;5691958,545;3193;19
58119;Hagen;Alte Heerstraße;10;32399844,64;5691903,513;3193;19
58119;Hagen;Alte Heerstraße;12;32399856,394;5691890,17;3193;19
58119;Hagen;Alte Heerstraße;13;32400004,345;5691872,392;3166;16
58119;Hagen;Alte Heerstraße;14;32399867,522;5691877,522;3193;19
58119;Hagen;Alte Heerstraße;15;32400023,736;5691853,594;3166;16
58119;Hagen;Alte Heerstraße;16;32399876,67;5691917,871;3193;19
58119;Hagen;Alte Heerstraße;17;32400041,046;5691837,85;3166;16
58119;Hagen;Alte Heerstraße;17a;32400045,252;5691833,209;3166;16
58119;Hagen;Alte Heerstraße;18;32399891,322;5691931,166;3193;19
58119;Hagen;Alte Heerstraße;19;32400068,193;5691818,64;3166;16
58119;Hagen;Alte Heerstraße;19a;32400061,123;5691822,979;3166;16
58119;Hagen;Alte Heerstraße;20;32399902,894;5691922,649;3193;19
58119;Hagen;Alte Heerstraße;21;32400086,545;5691810,412;3166;16
58119;Hagen;Alte Heerstraße;22;32399913,85;5691909,132;3193;19
58119;Hagen;Alte Heerstraße;23;32400105,341;5691808,72;3166;16
58119;Hagen;Alte Heerstraße;24;32399900,614;5691894,529;"3194,3193";
58119;Hagen;Alte Heerstraße;24a;32399965,818;5691869,296;"3194,3193";
58119;Hagen;Alte Heerstraße;24b;32399985,262;5691854,618;"3194,3193";
58119;Hagen;Alte Heerstraße;25;32400129,567;5691804,9;3166;16
58119;Hagen;Alte Heerstraße;27;32400160,792;5691804,81;3166;16
58119;Hagen;Alte Heerstraße;27a;32400178,823;5691805,069;3166;16
58119;Hagen;Alte Heerstraße;28;32400255,081;5691787,249;3194;19
58119;Hagen;Alte Heerstraße;28b;32400261,534;5691750,625;3194;19
58119;Hagen;Alte Heerstraße;29;32400214,84;5691807,118;3166;16
58119;Hagen;Alte Heerstraße;29a;32400196,664;5691806,377;3166;16
58119;Hagen;Alte Heerstraße;30;32400274,796;5691784,677;3194;19
58119;Hagen;Alte Heerstraße;30a;32400281,866;5691785,946;3194;19
58119;Hagen;Alte Heerstraße;31;32400228,298;5691811,07;3166;16
58119;Hagen;Alte Heerstraße;31a;32400234,558;5691810,003;3166;16
58119;Hagen;Alte Heerstraße;33;32400249,763;5691809,437;3166;16
58119;Hagen;Alte Heerstraße;34;32400297,782;5691790,818;3194;19
58119;Hagen;Alte Heerstraße;35;32400278,871;5691812,465;3166;16
58119;Hagen;Alte Heerstraße;36;32400321,55;5691801,721;3194;19
58119;Hagen;Alte Heerstraße;37;32400302,064;5691823,38;3166;16
58119;Hagen;Alte Heerstraße;38;32400360,655;5691842,757;3194;19
58119;Hagen;Alte Heerstraße;39;32400317,764;5691835,067;3166;16
58119;Hagen;Alte Heerstraße;41;32400339;5691850,893;3166;16
58119;Hagen;Alte Heerstraße;43;32400352,128;5691860,674;3166;16
58119;Hagen;Alte Heerstraße;45;32400372,413;5691881,254;3166;16
58119;Hagen;Alte Stadt;14;32399310,104;5690250,022;3191;19
58119;Hagen;Alte Stadt;15;32399389,081;5690192,406;3191;19
58119;Hagen;Alte Stadt;15a;32399372,701;5690196,046;3191;19
58119;Hagen;Alte Stadt;20;32399378,261;5690297,375;3191;19
58089;Hagen;Altenhagener Brücke;1;32392994,062;5691466,941;1031;03
58089;Hagen;Altenhagener Brücke;3;32392997,504;5691477,705;1031;03
58089;Hagen;Altenhagener Brücke;5;32393000,152;5691486,2;1031;03
58097;Hagen;Altenhagener Straße;2;32393038,394;5691523,452;1033;03
58097;Hagen;Altenhagener Straße;3;32393006,907;5691598,045;1033;03
58097;Hagen;Altenhagener Straße;18;32393027,354;5691571,421;1033;03
58097;Hagen;Altenhagener Straße;20;32393027,875;5691584,104;1033;03
58097;Hagen;Altenhagener Straße;22;32393028,559;5691600,782;1033;03
58097;Hagen;Altenhagener Straße;23;32393008,902;5691616,692;1033;03
58097;Hagen;Altenhagener Straße;24;32393032,085;5691618,444;1033;03
58097;Hagen;Altenhagener Straße;25;32393010,955;5691635,016;1033;03
58097;Hagen;Altenhagener Straße;26;32393035,772;5691642,503;1033;03
58097;Hagen;Altenhagener Straße;27;32393013,039;5691651,641;1033;03
58097;Hagen;Altenhagener Straße;28;32393035,79;5691652,706;1033;03
58097;Hagen;Altenhagener Straße;29;32393014,975;5691664,669;1033;03
58097;Hagen;Altenhagener Straße;30;32393037,497;5691662,641;1033;03
58097;Hagen;Altenhagener Straße;31;32393016,977;5691676,893;1033;03
58097;Hagen;Altenhagener Straße;32;32393041,776;5691687,783;1033;03
58097;Hagen;Altenhagener Straße;33;32393003,178;5691692,839;1033;03
58097;Hagen;Altenhagener Straße;34;32393044,314;5691701,896;1033;03
58097;Hagen;Altenhagener Straße;36;32393046,625;5691715,406;1033;03
58097;Hagen;Altenhagener Straße;38;32393049,728;5691736,469;1033;03
58097;Hagen;Altenhagener Straße;40;32393051,011;5691745,82;1033;03
58097;Hagen;Altenhagener Straße;41;32393023,223;5691778,167;1033;03
58097;Hagen;Altenhagener Straße;42;32393051,823;5691755,891;1033;03
58097;Hagen;Altenhagener Straße;43;32393033,327;5691806,924;1033;03
58097;Hagen;Altenhagener Straße;44;32393052,45;5691766,368;1033;03
58097;Hagen;Altenhagener Straße;45;32393034,439;5691821,818;1033;03
58097;Hagen;Altenhagener Straße;46;32393052,854;5691776,157;1033;03
58097;Hagen;Altenhagener Straße;47;32393035,47;5691835,343;1033;03
58097;Hagen;Altenhagener Straße;48;32393053,639;5691785,528;1033;03
58097;Hagen;Altenhagener Straße;50;32393054,67;5691795,185;1033;03
58097;Hagen;Altenhagener Straße;51;32393040,114;5691875,418;1033;03
58097;Hagen;Altenhagener Straße;53;32393042,048;5691888,445;1033;03
58097;Hagen;Altenhagener Straße;54;32393065,545;5691892,987;1033;03
58097;Hagen;Altenhagener Straße;55;32393039,308;5691902,164;1033;03
58097;Hagen;Altenhagener Straße;56;32393067,756;5691907,904;1033;03
58097;Hagen;Altenhagener Straße;58;32393069,912;5691921,902;1033;03
58097;Hagen;Altenhagener Straße;60;32393073,044;5691943,838;1033;03
58097;Hagen;Altenhagener Straße;60a;32393099,783;5691947,314;1033;03
58097;Hagen;Altenhagener Straße;61;32393038,637;5691944,412;1033;03
58097;Hagen;Altenhagener Straße;62;32393088,524;5691970,17;1033;03
58097;Hagen;Altenhagener Straße;63;32393038,466;5691962,227;1033;03
58097;Hagen;Altenhagener Straße;64;32393079,541;5691989,067;1033;03
58097;Hagen;Altenhagener Straße;64a;32393090,887;5691986,287;1033;03
58097;Hagen;Altenhagener Straße;65;32393038,396;5691980,038;1033;03
58097;Hagen;Altenhagener Straße;66;32393078,49;5692004,278;1033;03
58097;Hagen;Altenhagener Straße;68;32393091,5;5692009,893;1033;03
58097;Hagen;Altenhagener Straße;70;32393077,676;5692018,355;1033;03
58097;Hagen;Altenhagener Straße;72;32393073,8;5692033,723;1033;03
58097;Hagen;Altenhagener Straße;74;32393070,331;5692049,068;1033;03
58097;Hagen;Altenhagener Straße;76;32393067,162;5692062,001;1033;03
58097;Hagen;Altenhagener Straße;78;32393063,579;5692077,054;1033;03
58097;Hagen;Altenhagener Straße;78a;32393078,126;5692080,405;1033;03
58097;Hagen;Altenhagener Straße;80;32393058,853;5692091,153;1033;03
58097;Hagen;Altenhagener Straße;82;32393053,904;5692104,662;1033;03
58097;Hagen;Altenhagener Straße;84;32393048,661;5692118,325;1033;03
58097;Hagen;Altenhagener Straße;86;32393044,344;5692130,164;1033;03
58097;Hagen;Altenhagener Straße;88;32393033,156;5692159,938;1033;03
58097;Hagen;Altenhagener Straße;89;32392996,944;5692207,609;1033;03
58097;Hagen;Altenhagener Straße;89a;32392969,801;5692239,868;1033;03
58097;Hagen;Altenhagener Straße;90;32393026,734;5692176,609;1033;03
58097;Hagen;Altenhagener Straße;91;32392997,135;5692202,816;1033;03
58097;Hagen;Altenhagener Straße;92;32393020,184;5692200,606;1033;03
58097;Hagen;Altenhagener Straße;94;32393019,301;5692214,931;1033;03
58097;Hagen;Altenhagener Straße;95;32392999,09;5692256,376;1033;03
58097;Hagen;Altenhagener Straße;96;32393018,441;5692230,573;1033;03
58097;Hagen;Altenhagener Straße;97;32393000,585;5692280,625;1033;03
58097;Hagen;Altenhagener Straße;98;32393023,283;5692258,386;1033;03
58097;Hagen;Altenhagener Straße;99;32393001,297;5692293,1;1033;03
58097;Hagen;Altenhagener Straße;99a;32392950,868;5692337,583;1033;03
58097;Hagen;Altenhagener Straße;99b;32392938,26;5692365,592;1033;03
58097;Hagen;Altenhagener Straße;99c;32392954,502;5692321,672;1033;03
58097;Hagen;Altenhagener Straße;100;32393026,827;5692269,145;1033;03
58097;Hagen;Altenhagener Straße;102;32393031,706;5692278,349;1033;03
58119;Hagen;Alter Henkhauser Weg;4;32399823,249;5691603,158;3193;19
58119;Hagen;Alter Henkhauser Weg;4a;32399817,269;5691608,232;3193;19
58119;Hagen;Alter Henkhauser Weg;4b;32399811,282;5691613,149;3193;19
58119;Hagen;Alter Henkhauser Weg;4c;32399805,243;5691618,104;3193;19
58119;Hagen;Alter Henkhauser Weg;4d;32399799,188;5691623,086;3193;19
58119;Hagen;Alter Henkhauser Weg;5;32399760,758;5691643,235;3193;19
58119;Hagen;Alter Henkhauser Weg;6;32399787,741;5691639,266;3193;19
58119;Hagen;Alter Henkhauser Weg;7;32399751,491;5691659,609;3193;19
58119;Hagen;Alter Henkhauser Weg;8;32399780,841;5691655,429;3193;19
58119;Hagen;Alter Henkhauser Weg;8a;32399778,448;5691660,617;3193;19
58119;Hagen;Alter Henkhauser Weg;8b;32399784,936;5691664,475;3193;19
58119;Hagen;Alter Henkhauser Weg;9;32399740,406;5691686,996;3193;19
58119;Hagen;Alter Henkhauser Weg;10;32399771,172;5691674,872;3193;19
58119;Hagen;Alter Henkhauser Weg;11;32399730,899;5691703,951;3193;19
58119;Hagen;Alter Henkhauser Weg;12;32399764,273;5691691,8;3193;19
58119;Hagen;Alter Henkhauser Weg;14;32399761,839;5691697,816;3193;19
58119;Hagen;Alter Henkhauser Weg;15;32399732,093;5691817,379;3193;19
58119;Hagen;Alter Henkhauser Weg;15a;32399726,651;5691815,365;3193;19
58119;Hagen;Alter Henkhauser Weg;17;32399720,7;5691813,268;3193;19
58119;Hagen;Alter Henkhauser Weg;17a;32399712,177;5691815,631;3193;19
58119;Hagen;Alter Henkhauser Weg;19;32399724,344;5691825,891;3193;19
58119;Hagen;Alter Henkhauser Weg;19a;32399726,498;5691834,3;3193;19
58119;Hagen;Alter Henkhauser Weg;20;32399762,157;5691802,564;3193;19
58119;Hagen;Alter Henkhauser Weg;21;32399751,483;5691850,878;3193;19
58119;Hagen;Alter Henkhauser Weg;21a;32399745,534;5691852,835;3193;19
58119;Hagen;Alter Henkhauser Weg;21b;32399740,295;5691855,786;3193;19
58119;Hagen;Alter Henkhauser Weg;21c;32399735,899;5691860,171;3193;19
58119;Hagen;Alter Henkhauser Weg;21d;32399730,58;5691863,025;3193;19
58119;Hagen;Alter Henkhauser Weg;22;32399773,551;5691789,154;3193;19
58119;Hagen;Alter Henkhauser Weg;22a;32399812,871;5691773,615;3193;19
58119;Hagen;Alter Henkhauser Weg;22b;32399820,731;5691774,769;3193;19
58119;Hagen;Alter Henkhauser Weg;22c;32399825,831;5691777,932;3193;19
58119;Hagen;Alter Henkhauser Weg;22d;32399830,625;5691781,341;3193;19
58119;Hagen;Alter Henkhauser Weg;23;32399740,046;5691871,268;3193;19
58119;Hagen;Alter Henkhauser Weg;23a;32399743,137;5691876,512;3193;19
58119;Hagen;Alter Henkhauser Weg;24;32399804,911;5691796,66;3193;19
58119;Hagen;Alter Henkhauser Weg;24a;32399782,66;5691811,647;3193;19
58119;Hagen;Alter Henkhauser Weg;24b;32399787,749;5691814,814;3193;19
58119;Hagen;Alter Henkhauser Weg;24c;32399798,073;5691821,88;3193;19
58119;Hagen;Alter Henkhauser Weg;24d;32399803,107;5691825,024;3193;19
58119;Hagen;Alter Henkhauser Weg;25;32399764,997;5691887,285;3193;19
58119;Hagen;Alter Henkhauser Weg;26;32399780,942;5691841,822;3193;19
58119;Hagen;Alter Henkhauser Weg;27;32399773,506;5691904,374;3193;19
58119;Hagen;Alter Henkhauser Weg;28;32399799,324;5691879,295;3193;19
58119;Hagen;Alter Henkhauser Weg;29;32399777,569;5691919,999;3193;19
58119;Hagen;Alter Henkhauser Weg;30;32399802,319;5691907,412;3193;19
58119;Hagen;Alter Henkhauser Weg;31;32399778,263;5691925,758;3193;19
58119;Hagen;Alter Henkhauser Weg;32;32399812,595;5691928,24;3193;19
58119;Hagen;Alter Henkhauser Weg;33;32399778,913;5691931,147;3193;19
58119;Hagen;Alter Henkhauser Weg;34;32399807,605;5691946,968;3193;19
58119;Hagen;Alter Henkhauser Weg;34a;32399807,738;5691953,967;3193;19
58119;Hagen;Alter Henkhauser Weg;35;32399779,588;5691936,75;3193;19
58119;Hagen;Alter Henkhauser Weg;36;32399807,677;5691967,289;3193;19
58119;Hagen;Alter Henkhauser Weg;36a;32399807,539;5691973,563;3193;19
58119;Hagen;Alter Henkhauser Weg;37;32399777,651;5691942,453;3193;19
58119;Hagen;Alter Henkhauser Weg;38;32399807,529;5691986,515;3193;19
58119;Hagen;Alter Henkhauser Weg;38a;32399807,509;5691993,075;3193;19
58119;Hagen;Alter Henkhauser Weg;39;32399778,316;5691947,978;3193;19
58119;Hagen;Alter Henkhauser Weg;40;32399811,738;5692012,581;3193;19
58119;Hagen;Alter Henkhauser Weg;40a;32399815,718;5692027,691;3193;19
58119;Hagen;Alter Henkhauser Weg;41;32399809,021;5692091,234;3166;16
58119;Hagen;Alter Henkhauser Weg;42;32399847,488;5692078,246;3166;16
58119;Hagen;Alter Henkhauser Weg;42a;32399852,124;5692073,365;3166;16
58119;Hagen;Alter Henkhauser Weg;42b;32399856,67;5692068,616;3166;16
58119;Hagen;Alter Henkhauser Weg;42c;32399861,375;5692063,571;3166;16
58119;Hagen;Alter Henkhauser Weg;43;32399827,592;5692108,492;3166;16
58119;Hagen;Alter Henkhauser Weg;44;32399866,882;5692106,172;3166;16
58119;Hagen;Alter Henkhauser Weg;44a;32399868,87;5692100,931;3166;16
58119;Hagen;Alter Henkhauser Weg;44b;32399870,731;5692095,706;3166;16
58119;Hagen;Alter Henkhauser Weg;44c;32399876,814;5692085,45;3166;16
58119;Hagen;Alter Henkhauser Weg;44d;32399881,748;5692080,224;3166;16
58119;Hagen;Alter Henkhauser Weg;44e;32399886,541;5692074,976;3166;16
58119;Hagen;Alter Henkhauser Weg;45;32399845,943;5692132,017;3166;16
58119;Hagen;Alter Henkhauser Weg;46;32399884,215;5692112,643;3166;16
58119;Hagen;Alter Henkhauser Weg;46a;32399888,428;5692108,701;3166;16
58119;Hagen;Alter Henkhauser Weg;46b;32399892,444;5692104,569;3166;16
58119;Hagen;Alter Henkhauser Weg;46c;32399899,935;5692094,714;3166;16
58119;Hagen;Alter Henkhauser Weg;46d;32399902,441;5692087,584;3166;16
58119;Hagen;Alter Henkhauser Weg;48;32399946,75;5692109,011;3166;16
58119;Hagen;Alter Henkhauser Weg;48a;32399925,546;5692117,788;3166;16
58119;Hagen;Alter Henkhauser Weg;50;32399962,42;5692076,158;3166;16
58119;Hagen;Alter Henkhauser Weg;50a;32399976,951;5692052,125;3166;16
58119;Hagen;Alter Henkhauser Weg;51;32399906,394;5692142,85;3166;16
58119;Hagen;Alter Henkhauser Weg;52;32399976,846;5692123,245;3166;16
58119;Hagen;Alter Henkhauser Weg;52a;32399969,544;5692117,734;3166;16
58119;Hagen;Alter Henkhauser Weg;52b;32399964,974;5692104,84;3166;16
58119;Hagen;Alter Henkhauser Weg;52c;32399963,606;5692098,962;3166;16
58119;Hagen;Alter Henkhauser Weg;53;32399929,816;5692141,326;3166;16
